caminho,silaba
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_7_1.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_9_0.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeong/정_0_6.jpg,jeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hae/해_3_8.jpg,hae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gi/가_0_2.jpg,gi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/iss/있_1_3.jpg,iss
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/e/에_9_8.jpg,e
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/guk/국_2_9.jpg,guk
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/so/소_5_7.jpg,so
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_8_5.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seong/성_1_0.jpg,seong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/a/아_7_7.jpg,a
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gwa/과_9_8.jpg,gwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gye/계_5_5.jpg,gye
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gu/구_3_0.jpg,gu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/il/일_6_6.jpg,il
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_4_4.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geu/그_5_5.jpg,geu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeon/전_3_9.jpg,jeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seong/성_1_8.jpg,seong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gu/구_8_6.jpg,gu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eun/은_7_8.jpg,eun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/si/시_8_9.jpg,si
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_1_5.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_3_7.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/da/다_8_5.jpg,da
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ha/하_6_8.jpg,ha
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/won/원_2_5.jpg,won
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bo/보_8_4.jpg,bo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bo/보_0_3.jpg,bo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/wi/위_4_7.jpg,wi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_8_1.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/e/에_4_8.jpg,e
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hae/해_8_1.jpg,hae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_5_1.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/si/시_5_7.jpg,si
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ji/지_0_4.jpg,ji
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/je/제_8_4.jpg,je
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/choe/최_6_4.jpg,choe
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eo/어_9_7.jpg,eo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geu/그_9_9.jpg,geu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ji/지_2_5.jpg,ji
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gi/가_9_7.jpg,gi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_6_8.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gu/구_7_0.jpg,gu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geu/그_0_4.jpg,geu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ju/주_8_0.jpg,ju
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eu/으_1_9.jpg,eu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/in/인_2_7.jpg,in
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sa/사_0_2.jpg,sa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_8_0.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ha/하_4_1.jpg,ha
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/si/시_3_4.jpg,si
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/si/시_2_1.jpg,si
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gong/공_9_7.jpg,gong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ju/주_8_6.jpg,ju
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sa/사_7_1.jpg,sa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_3_9.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeo/여_8_5.jpg,yeo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gi/가_7_0.jpg,gi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeon/연_2_1.jpg,yeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seu/스_8_5.jpg,seu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dae/대_5_2.jpg,dae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeon/전_4_9.jpg,jeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hae/해_2_8.jpg,hae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hwa/화_5_4.jpg,hwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eo/어_2_1.jpg,eo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_7_9.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gong/공_6_9.jpg,gong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/won/원_6_0.jpg,won
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/choe/최_8_2.jpg,choe
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hae/해_1_7.jpg,hae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/go/고_2_6.jpg,go
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/da/다_1_3.jpg,da
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eu/으_1_1.jpg,eu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/go/고_3_1.jpg,go
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gwa/과_0_1.jpg,gwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/il/일_4_9.jpg,il
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ha/하_8_1.jpg,ha
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dong/동_8_0.jpg,dong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_2_0.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gi/가_3_1.jpg,gi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/je/제_8_9.jpg,je
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/a/아_6_4.jpg,a
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_0_8.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gu/구_4_3.jpg,gu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeok/적_9_5.jpg,jeok
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_1_0.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/su/수_8_6.jpg,su
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/a/아_8_1.jpg,a
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/a/아_1_1.jpg,a
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_8_9.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bo/보_3_3.jpg,bo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eo/어_2_7.jpg,eo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gim/김_3_0.jpg,gim
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gu/구_7_3.jpg,gu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gim/김_4_1.jpg,gim
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ji/지_2_7.jpg,ji
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/il/일_1_4.jpg,il
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jo/조_4_5.jpg,jo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ju/주_7_8.jpg,ju
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gong/공_8_8.jpg,gong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/reul/를_5_9.jpg,reul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dae/대_4_8.jpg,dae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_2_3.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/je/제_9_4.jpg,je
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/da/다_4_3.jpg,da
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_6_0.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eu/으_3_2.jpg,eu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seong/성_2_1.jpg,seong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dae/대_9_3.jpg,dae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jo/조_8_7.jpg,jo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeon/전_4_8.jpg,jeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_1_6.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_1_1.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/do/도_6_8.jpg,do
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eun/은_9_0.jpg,eun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/i/이_9_3.jpg,i
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/su/수_6_4.jpg,su
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ri/리_6_2.jpg,ri
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seu/스_9_1.jpg,seu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_8_7.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeong/정_7_9.jpg,jeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eo/어_9_0.jpg,eo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_3_9.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jo/조_5_7.jpg,jo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ji/지_6_6.jpg,ji
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eu/으_6_3.jpg,eu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dae/대_2_2.jpg,dae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_1_0.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_4_8.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gong/공_9_2.jpg,gong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeong/정_9_4.jpg,jeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/guk/국_7_9.jpg,guk
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/je/제_3_5.jpg,je
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gim/김_6_6.jpg,gim
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_0_1.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/choe/최_7_8.jpg,choe
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sa/사_3_4.jpg,sa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/si/시_5_9.jpg,si
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/je/제_4_7.jpg,je
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_9_9.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geu/그_2_0.jpg,geu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_1_5.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/su/수_1_4.jpg,su
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gim/김_6_1.jpg,gim
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeon/연_3_4.jpg,yeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_8_5.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/i/이_5_3.jpg,i
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/in/인_3_9.jpg,in
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hwa/화_2_2.jpg,hwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jo/조_1_2.jpg,jo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dong/동_7_6.jpg,dong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/in/인_2_0.jpg,in
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeo/여_1_8.jpg,yeo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/iss/있_5_3.jpg,iss
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eun/은_6_4.jpg,eun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hae/해_6_0.jpg,hae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_7_2.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_8_9.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eui/의_9_3.jpg,eui
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gim/김_2_4.jpg,gim
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/da/다_6_0.jpg,da
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eo/어_3_2.jpg,eo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eun/은_2_3.jpg,eun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ju/주_5_6.jpg,ju
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/wi/위_6_2.jpg,wi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_0_7.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_6_0.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_1_1.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eul/을_2_1.jpg,eul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bu/부_4_1.jpg,bu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gim/김_3_5.jpg,gim
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_7_0.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_4_1.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_6_0.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ga/가_4_0.jpg,ga
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ra/라_7_7.jpg,ra
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/e/에_2_6.jpg,e
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/si/시_6_5.jpg,si
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ra/라_0_6.jpg,ra
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeon/전_8_6.jpg,jeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ha/하_5_0.jpg,ha
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ga/가_7_2.jpg,ga
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/si/시_3_7.jpg,si
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_9_6.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_1_9.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jo/조_3_9.jpg,jo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_3_6.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/wi/위_2_6.jpg,wi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seong/성_0_0.jpg,seong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/reul/를_3_5.jpg,reul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sa/사_2_6.jpg,sa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geu/그_7_0.jpg,geu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dong/동_7_8.jpg,dong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeo/여_4_8.jpg,yeo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eo/어_0_2.jpg,eo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gu/구_6_2.jpg,gu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/do/도_9_7.jpg,do
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jo/조_9_8.jpg,jo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geu/그_6_4.jpg,geu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_2_8.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ji/지_1_6.jpg,ji
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_4_5.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/in/인_3_8.jpg,in
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gu/구_3_9.jpg,gu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eul/을_5_4.jpg,eul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_3_6.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gong/공_9_5.jpg,gong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeon/연_9_8.jpg,yeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/go/고_5_9.jpg,go
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/wi/위_5_7.jpg,wi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bo/보_9_2.jpg,bo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeok/적_6_4.jpg,jeok
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/il/일_1_8.jpg,il
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_9_0.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/guk/국_9_6.jpg,guk
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gi/가_9_4.jpg,gi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ji/지_1_5.jpg,ji
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seu/스_6_3.jpg,seu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gi/가_3_0.jpg,gi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ga/가_9_8.jpg,ga
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/do/도_9_3.jpg,do
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/neun/는_1_7.jpg,neun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gu/구_9_2.jpg,gu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gong/공_3_2.jpg,gong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_9_3.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gye/계_3_0.jpg,gye
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gu/구_6_8.jpg,gu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gwa/과_3_8.jpg,gwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dae/대_2_1.jpg,dae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_8_5.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hae/해_7_6.jpg,hae
